tourist_id,strategy,slot,rank,poi_id,poi_name,final_score,interest,personal_relevance,crowd_comfort,distance_fit,selected
83,personalized,4,4,P030,Tamarita Gardens,0.6762108369281186,0.6,0.7322046969696969,0.8496969696969697,0.17226609655391312,1
83,personalized,4,5,P058,Poblenou Cemetery,0.5342536381475633,0.2,0.5233380303030304,0.9030303030303031,0.6324941087483597,0
97,personalized,4,1,P005,Palau Robert Gardens,0.8999515001146936,1.0,0.9428638228438229,0.8284382284382285,0.5137405955525296,0
97,personalized,4,2,P035,Park de la Creueta del Coll,0.8944441931630012,1.0,0.9199048484848485,0.9848484848484849,0.6652982952663749,0
97,personalized,4,3,P055,Ciutadella Park,0.8867167661673573,1.0,0.9549210101010103,0.9410101010101011,0.27287857076448,0
97,personalized,4,4,P043,Parc Central de Nou Barris,0.8851707320851144,1.0,0.9484288154269974,0.9360881542699725,0.31584798200816705,1
97,personalized,4,5,P052,La Pegaso Park,0.8818080345398063,1.0,0.9501212477718362,0.9130124777183601,0.2669891154515365,0
8,personalized,4,1,P046,Guineueta Market,0.5639016659981066,0.2,0.5191183333333333,0.9333333333333333,0.9669516599810661,1
8,personalized,4,2,P050,Sant Andreu Market,0.5475897310898642,0.2,0.5164577272727273,0.9127272727272727,0.8277777654440963,0
8,personalized,4,3,P045,Nou Barris Technology Park,0.5463909291691605,0.2,0.504576341991342,0.8199134199134199,0.9227222137695265,0
8,personalized,4,4,P041,Horta Market,0.5461007085006659,0.2,0.5125331481481482,0.8814814814814815,0.8482087516733251,0
8,personalized,4,5,P049,Fabra i Coats,0.5416597210445454,0.2,0.5095822451790635,0.8699724517906336,0.8303570038338822,0
90,personalized,4,1,P056,Design Museum of Barcelona,0.8862604691268977,1.0,0.910990223540108,0.9595959595959596,0.6636926794080055,1
90,personalized,4,2,P011,Maritime Museum,0.8591436751481064,1.0,0.8844395308160048,0.9818181818181818,0.6314809741370204,0
90,personalized,4,3,P014,MNAC,0.832847375639486,1.0,0.8539786144683833,0.9930735930735931,0.6426662261794099,0
90,personalized,4,4,P058,Poblenou Cemetery,0.7272476226637042,0.6,0.7426943097643097,0.8976430976430977,0.5882274387582546,0
90,personalized,4,5,P053,Bon Pastor Museum Houses,0.7019965397974333,0.6,0.7160875757575759,0.7575757575757576,0.5751772161561503,0
25,personalized,4,1,P028,Collserola Nature Park,0.8997765242673597,1.0,0.9093647979797981,0.9797979797979798,0.8134820608554139,1
25,personalized,4,2,P051,Church of Sant Andreu de Palomar,0.7061091880557522,0.6,0.7331441774891775,0.774891774891775,0.46279428315492416,0
25,personalized,4,3,P010,Santa Maria del Mar,0.6969518666080018,0.6,0.7268332342108504,0.9162534435261708,0.4280195581823646,0
25,personalized,4,4,P007,Barcelona Cathedral,0.6724969111943713,0.6,0.6973653293652913,0.9776223776223776,0.4486811476560917,0
25,personalized,4,5,P001,Sagrada Familia,0.6440926887367052,0.6,0.6568566265894129,0.9932659932659933,0.5292172480623357,0
139,personalized,4,1,P044,Castell de Torre Baro,0.7225709314230421,0.6,0.7114853535353536,0.9353535353535354,0.8223411324122389,1
139,personalized,4,2,P052,La Pegaso Park,0.5724420903274859,0.2,0.5424286452762923,0.9115864527629234,0.8425630957882289,0
139,personalized,4,3,P042,Masia Can Fargas,0.5652615935970927,0.2,0.5297883838383839,0.8383838383838383,0.8845204814254719,0
139,personalized,4,4,P046,Guineueta Market,0.5620505510042981,0.2,0.5158512121212121,0.9212121212121213,0.9778446009520719,0
139,personalized,4,5,P059,Diagonal Mar Park,0.5587794286576597,0.2,0.5459164646464647,0.9464646464646465,0.6745461047584146,0
62,personalized,4,1,P039,Bunkers del Carmel,0.9244348284699255,1.0,0.9349845959595962,0.9595959595959596,0.8294869210628893,1
62,personalized,4,2,P059,Diagonal Mar Park,0.7590069286576597,0.6,0.7683914646464647,0.9464646464646465,0.6745461047584146,0
62,personalized,4,3,P038,Labyrinth Park of Horta,0.7545584810794882,0.6,0.7450025807441689,0.9913419913419913,0.8405615840973614,0
62,personalized,4,4,P035,Park de la Creueta del Coll,0.7538781903911722,0.6,0.7510068181818181,0.9818181818181818,0.7797205402753578,0
62,personalized,4,5,P055,Ciutadella Park,0.7528182651339654,0.6,0.7673611616161616,0.9361616161616162,0.6219321967941989,0
120,personalized,4,1,P046,Guineueta Market,0.5721137210291718,0.2,0.5357081818181818,0.9181818181818182,0.8997635739280817,0
120,personalized,4,2,P050,Sant Andreu Market,0.5626231089976304,0.2,0.5351627272727273,0.9127272727272727,0.809766544521758,0
120,personalized,4,3,P043,Parc Central de Nou Barris,0.5611583218685655,0.2,0.5239474655647383,0.9283746556473829,0.8960560286030104,0
120,personalized,4,4,P045,Nou Barris Technology Park,0.5604394323073438,0.2,0.5255350216450216,0.8164502164502164,0.8745791282682435,1
120,personalized,4,5,P049,Fabra i Coats,0.5576818094772575,0.2,0.5293445454545455,0.8545454545454545,0.8127171856816655,0
94,personalized,4,1,P049,Fabra i Coats,0.7409410230996492,0.6,0.7611795454545454,0.8545454545454545,0.558794321905584,1
94,personalized,4,2,P045,Nou Barris Technology Park,0.7408176524143998,0.6,0.7570237012987012,0.812987012987013,0.5949632124556865,0
94,personalized,4,3,P054,Trinitat Vella Community Centre,0.7288905288269124,0.6,0.7587553030303029,0.8303030303030303,0.4601075609963979,0
94,personalized,4,4,P024,Can Deu Civic Centre,0.7152304471399012,0.6,0.7122042929292929,0.7292929292929293,0.7424658350353768,0
94,personalized,4,5,P042,Masia Can Fargas,0.7111711132705084,0.6,0.7118693434343434,0.8343434343434344,0.7048870417959942,0
46,personalized,4,1,P051,Church of Sant Andreu de Palomar,0.9039152539052656,1.0,0.9378715367965369,0.767965367965368,0.598308707883823,1
46,personalized,4,2,P020,Pedralbes Monastery,0.8723944872246631,1.0,0.8830808004528593,0.9242424242424243,0.7762176681708961,0
46,personalized,4,3,P010,Santa Maria del Mar,0.8603702306475187,1.0,0.8928615167063029,0.9140495867768595,0.5679486561184609,0
46,personalized,4,4,P030,Tamarita Gardens,0.5584921004133909,0.2,0.5249601515151515,0.8351515151515152,0.8602796404975452,0
46,personalized,4,5,P021,Pedralbes Gardens,0.5550674019496598,0.2,0.5355880303030303,0.9030303030303031,0.7303817467693255,0
107,personalized,4,1,P018,Hostafrancs Market,0.9678825059968378,1.0,0.9767213636363637,0.8763636363636363,0.8883327872411043,0
107,personalized,4,2,P009,La Boqueria Market,0.9669508007940377,1.0,0.9723046078431373,0.8901960784313726,0.9187665373521413,0
107,personalized,4,3,P023,Les Corts Market,0.9595984846839187,1.0,0.973685,0.84,0.8328198468391863,0
107,personalized,4,4,P034,Abaceria Market,0.951357740666062,1.0,0.9686991414141415,0.8141414141414142,0.7952851339333469,0
107,personalized,4,5,P057,Encants Market,0.9511934384548775,1.0,0.974963787878788,0.8787878787878788,0.7372602936396818,1
110,personalized,4,1,P037,Hospital de Sant Pau,0.9210668274363107,1.0,0.938844898989899,0.98989898989899,0.7610641834540167,0
110,personalized,4,2,P002,Casa Batllo,0.9039524060876626,1.0,0.9153701515151517,0.9951515151515151,0.8011926972402608,0
110,personalized,4,3,P034,Abaceria Market,0.7489284062142147,0.6,0.7300304208754208,0.8087542087542088,0.9190102742633601,0
110,personalized,4,4,P023,Les Corts Market,0.7367137676941091,0.6,0.7353125757575758,0.8375757575757576,0.749324495122908,0
110,personalized,4,5,P018,Hostafrancs Market,0.7317723714285383,0.6,0.7385913636363636,0.8763636363636363,0.6704014415581119,1
156,personalized,4,1,P028,Collserola Nature Park,0.6683432172022433,0.6,0.7192857575757575,0.9757575757575757,0.20986035384061552,0
156,personalized,4,2,P052,La Pegaso Park,0.5478526884061532,0.2,0.5465382352941176,0.9058823529411765,0.5596827664144737,0
156,personalized,4,3,P042,Masia Can Fargas,0.5351081285992291,0.2,0.5189322222222222,0.8222222222222222,0.6806912859922908,1
156,personalized,4,4,P045,Nou Barris Technology Park,0.5296104252088438,0.2,0.5000023809523809,0.8095238095238095,0.7960828235170094,0
156,personalized,4,5,P041,Horta Market,0.528108775676682,0.2,0.5058513468013468,0.868013468013468,0.7284256355546992,0
77,personalized,4,1,P050,Sant Andreu Market,0.7284136071004915,0.6,0.7375730303030303,0.9030303030303031,0.6459787982776417,1
77,personalized,4,2,P034,Abaceria Market,0.7279022164080314,0.6,0.7266760606060605,0.806060606060606,0.7389376186257706,0
77,personalized,4,3,P009,La Boqueria Market,0.7270316880634254,0.6,0.7300913903743315,0.8802139037433155,0.6994943672652714,0
77,personalized,4,4,P046,Guineueta Market,0.7237424151864034,0.6,0.7381730303030303,0.9030303030303031,0.5938668791367605,0
77,personalized,4,5,P041,Horta Market,0.7235292625882157,0.6,0.7332713468013468,0.868013468013468,0.6358505046700361,0
50,personalized,4,1,P034,Abaceria Market,0.5471862765413121,0.2,0.5047067003367004,0.8033670033670034,0.9295024623828173,0
50,personalized,4,2,P005,Palau Robert Gardens,0.5458393685753957,0.2,0.5080101398601399,0.7986013986013987,0.8863024270126982,0
50,personalized,4,3,P055,Ciutadella Park,0.517493658422129,0.2,0.5216772727272727,0.9272727272727272,0.47984112967583564,0
50,personalized,4,4,P004,Sant Antoni Market,0.5146398353210468,0.2,0.5123977056277056,0.8562770562770563,0.534819002561118,1
50,personalized,4,5,P023,Les Corts Market,0.5123889083361367,0.2,0.5093154545454546,0.8254545454545454,0.540049992452276,0
150,personalized,4,1,P053,Bon Pastor Museum Houses,0.7496685281160671,0.6,0.7400180303030304,0.743030303030303,0.8365230084333974,1
150,personalized,4,2,P058,Poblenou Cemetery,0.7430104968940336,0.6,0.7586525084175083,0.8841750841750842,0.6022323931827614,0
150,personalized,4,3,P036,Refugi Antiaeri Placa del Diamant,0.6540004038613619,0.6,0.6573656311759226,0.790633608815427,0.6237133580303158,0
150,personalized,4,4,P043,Parc Central de Nou Barris,0.5742108231558165,0.2,0.5425215013774105,0.9228650137741047,0.8594147191614702,0
150,personalized,4,5,P052,La Pegaso Park,0.5660284119917303,0.2,0.5403954278074866,0.9016042780748663,0.7967252696499222,0
40,personalized,4,1,P028,Collserola Nature Park,0.6951329463407488,0.6,0.7093897474747475,0.9747474747474747,0.5668217361347603,0
40,personalized,4,2,P021,Pedralbes Gardens,0.5702462514019857,0.2,0.5402564141414142,0.9014141414141414,0.8401547867471293,0
40,personalized,4,3,P033,Placa del Sol,0.5522068667203209,0.2,0.5310669813519814,0.8135198135198135,0.7424658350353768,0
40,personalized,4,4,P023,Les Corts Market,0.5520268446816605,0.2,0.5058631818181818,0.8181818181818182,0.9674998104529691,0
40,personalized,4,5,P005,Palau Robert Gardens,0.5518478012148597,0.2,0.5304421794871795,0.7948717948717949,0.7444983967639807,1
86,personalized,4,1,P039,Bunkers del Carmel,0.6826362982729076,0.6,0.6805771548821549,0.9488215488215488,0.7011685887896825,0
86,personalized,4,2,P044,Castell de Torre Baro,0.6558770284299986,0.6,0.6744141919191919,0.9191919191919192,0.48904255702725885,0
86,personalized,4,3,P004,Sant Antoni Market,0.5655168680209284,0.2,0.5262669047619047,0.8476190476190476,0.9187665373521413,1
86,personalized,4,4,P055,Ciutadella Park,0.561519548520826,0.2,0.5258990404040405,0.924040404040404,0.8821041215718952,0
86,personalized,4,5,P018,Hostafrancs Market,0.555881262259351,0.2,0.5269595454545455,0.8545454545454545,0.8161767135026003,0
20,personalized,4,1,P033,Placa del Sol,0.713073771484218,0.6,0.7241125407925408,0.8079254079254079,0.6137248477093125,0
20,personalized,4,2,P045,Nou Barris Technology Park,0.7089658493892131,0.6,0.7378207792207792,0.7922077922077922,0.44927148090511915,0
20,personalized,4,3,P024,Can Deu Civic Centre,0.694292249795094,0.6,0.7118048484848485,0.6848484848484848,0.5366788615873032,0
20,personalized,4,4,P042,Masia Can Fargas,0.6800270742549948,0.6,0.7011260606060606,0.806060606060606,0.4901361970954024,1
20,personalized,4,5,P060,Palo Alto Barcelona,0.6571287295060578,0.6,0.6603190701842828,0.9151515151515152,0.6284156634020337,0
141,personalized,4,1,P027,CosmoCaixa,0.9228603015864003,1.0,0.9516567040506664,0.9727272727272728,0.6636926794080055,0
141,personalized,4,2,P022,Ceramics Museum,0.9144731021654435,1.0,0.9493215968098987,0.8949494949494949,0.6008366503653468,1
141,personalized,4,3,P057,Encants Market,0.5773772060465789,0.2,0.5324945454545454,0.8545454545454546,0.9813211513748804,0
141,personalized,4,4,P009,La Boqueria Market,0.5603438620225294,0.2,0.5337779679144385,0.8673796791443851,0.7994369089953465,0
141,personalized,4,5,P055,Ciutadella Park,0.5558367418638779,0.2,0.5202832323232324,0.9232323232323233,0.8758183277296874,0
76,personalized,4,1,P050,Sant Andreu Market,0.9669601170480231,1.0,0.9784984848484849,0.8884848484848484,0.8631148068438659,0
76,personalized,4,2,P034,Abaceria Market,0.943116792777387,1.0,0.968639898989899,0.7898989898989899,0.7134088368647793,0
76,personalized,4,3,P009,La Boqueria Market,0.9372995975868199,1.0,0.976245365418895,0.8659536541889483,0.5867876870981442,1
76,personalized,4,4,P029,Sarria Market,0.9353364024373366,1.0,0.971602861952862,0.8195286195286196,0.6089382667976071,0
76,personalized,4,5,P004,Sant Antoni Market,0.9330240646764378,1.0,0.9733729437229438,0.8372294372294372,0.5698841532578839,0
59,personalized,4,1,P058,Poblenou Cemetery,0.5205046229960482,0.2,0.5080613468013468,0.868013468013468,0.6324941087483597,0
59,personalized,4,2,P052,La Pegaso Park,0.5139048930903573,0.2,0.5139926203208557,0.8973262032085562,0.5131153480158717,0
59,personalized,4,3,P057,Encants Market,0.5095796046669065,0.2,0.5069630303030304,0.853030303030303,0.5331287739417925,0
59,personalized,4,4,P050,Sant Andreu Market,0.5023756352754782,0.2,0.5116660606060606,0.8860606060606061,0.4187618073002366,0
59,personalized,4,5,P049,Fabra i Coats,0.4947548269307592,0.2,0.5030495316804409,0.8258953168044078,0.42010248418362367,1
192,personalized,4,1,P045,Nou Barris Technology Park,0.5458610107125051,0.2,0.5180041774891775,0.774891774891775,0.7965725097224537,0
192,personalized,4,2,P046,Guineueta Market,0.5439115012077499,0.2,0.5325028787878788,0.8878787878787879,0.6465891029865896,1
192,personalized,4,3,P041,Horta Market,0.5289157349081832,0.2,0.5280389057239058,0.8572390572390572,0.53680719756668,0
192,personalized,4,4,P054,Trinitat Vella Community Centre,0.528278026244264,0.2,0.5141129797979799,0.797979797979798,0.6557634442608211,0
192,personalized,4,5,P052,La Pegaso Park,0.5256711045618007,0.2,0.4977776203208556,0.8973262032085562,0.7767124627303065,0
145,personalized,4,1,P010,Santa Maria del Mar,0.8361656683563214,1.0,0.9032795476603629,0.887603305785124,0.23214075461994882,1
145,personalized,4,2,P049,Fabra i Coats,0.7637757337579505,0.6,0.7400691460055095,0.8236914600550964,0.9771350235299195,0
145,personalized,4,3,P045,Nou Barris Technology Park,0.7402064070351531,0.6,0.7351891774891774,0.774891774891775,0.7853614729489328,0
145,personalized,4,4,P054,Trinitat Vella Community Centre,0.7251384835349959,0.6,0.7312979797979797,0.797979797979798,0.6697030171681412,0
145,personalized,4,5,P042,Masia Can Fargas,0.6783282249900733,0.6,0.691769898989899,0.7898989898989899,0.5573531589916413,0
96,personalized,4,1,P039,Bunkers del Carmel,0.694643185533429,0.6,0.6999027946127946,0.9461279461279462,0.6473067038191379,0
96,personalized,4,2,P044,Castell de Torre Baro,0.6713373315446839,0.6,0.6936051515151516,0.9151515151515152,0.47092695181047395,1
96,personalized,4,3,P058,Poblenou Cemetery,0.5630350021188861,0.2,0.5343819865319865,0.8653198653198654,0.8209121424009829,0
96,personalized,4,4,P059,Diagonal Mar Park,0.5575829797373494,0.2,0.5411833333333333,0.9333333333333333,0.7051797973734936,0
96,personalized,4,5,P009,La Boqueria Market,0.5484427498191204,0.2,0.5136027629233512,0.8645276292335116,0.8620026318810435,0
67,personalized,4,1,P028,Collserola Nature Park,0.8599628814069168,1.0,0.9046137373737375,0.9737373737373738,0.45810517770553033,0
67,personalized,4,2,P050,Sant Andreu Market,0.7648042486490358,0.6,0.7606860606060606,0.8860606060606061,0.8018679410358127,0
67,personalized,4,3,P057,Encants Market,0.7408950515500398,0.6,0.7572315151515152,0.8515151515151516,0.5938668791367605,0
67,personalized,4,4,P034,Abaceria Market,0.735492667037355,0.6,0.7502618181818181,0.7818181818181819,0.6025703067371865,0
67,personalized,4,5,P009,La Boqueria Market,0.7270166371277474,0.6,0.7578527629233512,0.8645276292335116,0.44949150496731305,1
9,personalized,4,1,P047,Casa de l'Aigua,0.916889528116067,1.0,0.9258191414141415,0.8141414141414142,0.8365230084333974,0
9,personalized,4,2,P036,Refugi Antiaeri Placa del Diamant,0.8531466694179171,1.0,0.8767850139960292,0.7575757575757576,0.6404015682149072,1
9,personalized,4,3,P006,Monumental Bullring,0.8351406572827498,1.0,0.8515665037955641,0.9084175084175085,0.6873080386674215,0
9,personalized,4,4,P013,Montjuic Castle,0.7954778728719354,1.0,0.83036458978365,0.9682983682983684,0.48149742066650386,0
9,personalized,4,5,P052,La Pegaso Park,0.5638251786396062,0.2,0.529195017825312,0.8959001782531194,0.8754966259682551,0
29,personalized,4,1,P056,Design Museum of Barcelona,0.8986625915851544,1.0,0.9467661639586307,0.9494949494949495,0.4657304402238673,1
29,personalized,4,2,P011,Maritime Museum,0.8891832796844928,1.0,0.9285122261263372,0.9777777777777777,0.535222761707893,0
29,personalized,4,3,P014,MNAC,0.8759284980336743,1.0,0.9035012168061501,0.9878787878787879,0.6277740290813916,0
29,personalized,4,4,P008,Picasso Museum,0.8572184317272284,1.0,0.8952328337485894,0.9806060606060606,0.5150888135349794,0
29,personalized,4,5,P016,Joan Miro Foundation,0.8470383426631214,1.0,0.8752895513107178,0.9878787878787879,0.5927774648347532,0
95,personalized,4,1,P049,Fabra i Coats,0.9408205077499436,1.0,0.9423572176308541,0.8126721763085399,0.9269901188217491,0
95,personalized,4,2,P033,Placa del Sol,0.9227846503987824,1.0,0.9467171794871797,0.7948717948717949,0.7073918886032067,1
95,personalized,4,3,P042,Masia Can Fargas,0.9186463239339236,1.0,0.9226118181818184,0.7818181818181819,0.8829568757028701,0
95,personalized,4,4,P060,Palo Alto Barcelona,0.8662173112791655,1.0,0.8820375757575758,0.9103030303030303,0.7238349309734731,0
95,personalized,4,5,P048,Ateneu Popular 9 Barris,0.8238028063207379,1.0,0.81518898989899,0.9353535353535354,0.9013271541164681,0
193,personalized,4,1,P058,Poblenou Cemetery,0.7225584523773803,0.6,0.7384976262626263,0.8626262626262626,0.5791058874101663,0
193,personalized,4,2,P047,Casa de l'Aigua,0.7141318048112525,0.6,0.7084689393939394,0.793939393939394,0.7650975935670703,1
193,personalized,4,3,P050,Sant Andreu Market,0.5639627469870984,0.2,0.5308862121212121,0.8812121212121212,0.8616515607800744,0
193,personalized,4,4,P049,Fabra i Coats,0.55737740819764,0.2,0.524032217630854,0.8126721763085399,0.8574841232987144,0
193,personalized,4,5,P052,La Pegaso Park,0.551432621677374,0.2,0.5216824153297682,0.8944741532976828,0.8191844788058258,0
123,personalized,4,1,P045,Nou Barris Technology Park,0.7466020183756814,0.6,0.7265588961038961,0.7610389610389611,0.9269901188217491,1
123,personalized,4,2,P054,Trinitat Vella Community Centre,0.7370723205954104,0.6,0.7224368181818182,0.7818181818181819,0.8687918423177394,0
123,personalized,4,3,P042,Masia Can Fargas,0.7060606483407692,0.6,0.6924468181818182,0.7818181818181819,0.8285851197713275,0
123,personalized,4,4,P024,Can Deu Civic Centre,0.6902235067897294,0.6,0.7047417676767677,0.6767676767676767,0.5595591588063852,0
123,personalized,4,5,P060,Palo Alto Barcelona,0.681894764971117,0.6,0.6737793894743109,0.9103030303030303,0.7549331444423713,0
172,personalized,4,1,P039,Bunkers del Carmel,0.8995952111318974,1.0,0.9056734343434343,0.9434343434343434,0.8448912022280656,0
172,personalized,4,2,P032,Casa Vicens,0.6840824686757047,0.6,0.6755289448114478,0.954978354978355,0.7610641834540167,0
172,personalized,4,3,P057,Encants Market,0.5529761310534628,0.2,0.5208469696969696,0.8469696969696969,0.8421385832619013,0
172,personalized,4,4,P052,La Pegaso Park,0.5516702149215194,0.2,0.528012210338681,0.8916221033868093,0.7645922561670654,0
172,personalized,4,5,P055,Ciutadella Park,0.5477141913726261,0.2,0.5306883838383839,0.9183838383838384,0.700946459180806,1
26,personalized,4,1,P043,Parc Central de Nou Barris,0.5635824139319909,0.2,0.518763608815427,0.9063360881542699,0.9669516599810661,1
26,personalized,4,2,P041,Horta Market,0.5504309762264507,0.2,0.5167590235690236,0.8356902356902357,0.853478550143294,0
26,personalized,4,3,P045,Nou Barris Technology Park,0.5450329151243709,0.2,0.5064549350649351,0.7506493506493507,0.8922347356592936,0
26,personalized,4,4,P052,La Pegaso Park,0.5437182534851202,0.2,0.5210070053475936,0.8887700534759359,0.7481194867228588,0
26,personalized,4,5,P059,Diagonal Mar Park,0.5279427836354478,0.2,0.527059292929293,0.9292929292929293,0.5358941999908402,0
91,personalized,4,1,P009,La Boqueria Market,0.9638138756603478,1.0,0.9688191354723708,0.8488413547237077,0.9187665373521413,0
91,personalized,4,2,P018,Hostafrancs Market,0.959320233269565,1.0,0.9672077272727273,0.8327272727272728,0.8883327872411043,1
91,personalized,4,3,P057,Encants Market,0.94508571118215,1.0,0.9681774242424243,0.8424242424242424,0.7372602936396818,0
91,personalized,4,4,P029,Sarria Market,0.9392863895768383,1.0,0.9650797811447812,0.8114478114478114,0.7071458654653515,0
91,personalized,4,5,P041,Horta Market,0.9331498957070141,1.0,0.9675040235690235,0.8356902356902357,0.6239627449489296,0
167,personalized,4,1,P012,Barceloneta Beach,0.9576114342828039,1.0,0.9856593939393941,0.9393939393939394,0.7051797973734936,0
167,personalized,4,2,P055,Ciutadella Park,0.7642934379582419,0.6,0.7665543434343434,0.9143434343434343,0.7439452886733284,1
167,personalized,4,3,P043,Parc Central de Nou Barris,0.7509353377485687,0.6,0.7594230303030303,0.9030303030303031,0.6745461047584146,0
167,personalized,4,4,P005,Palau Robert Gardens,0.7416831412793943,0.6,0.7506370163170164,0.7631701631701632,0.661098265940795,0
167,personalized,4,5,P021,Pedralbes Gardens,0.7307054782646216,0.6,0.7577987878787878,0.8787878787878788,0.4868656917371245,0
60,personalized,4,1,P033,Placa del Sol,0.746335228960525,0.6,0.7355297785547785,0.7855477855477856,0.8435842826122424,1
60,personalized,4,2,P049,Fabra i Coats,0.7358728270709971,0.6,0.7304914462809918,0.8082644628099174,0.784305254181045,0
60,personalized,4,3,P045,Nou Barris Technology Park,0.7343423134174992,0.6,0.723690974025974,0.7402597402597403,0.830204367941225,0
60,personalized,4,4,P042,Masia Can Fargas,0.7341605813144473,0.6,0.7115487373737373,0.7737373737373737,0.9376671767808379,0
60,personalized,4,5,P024,Can Deu Civic Centre,0.7222791382959988,0.6,0.7238436868686868,0.6686868686868688,0.7081982011418064,0
169,personalized,4,1,P057,Encants Market,0.6907763349674869,0.6,0.7068593939393939,0.8393939393939394,0.5460288042203247,0
169,personalized,4,2,P004,Sant Antoni Market,0.6869044340613233,0.6,0.7073381818181818,0.8181818181818182,0.503000704249596,0
169,personalized,4,3,P009,La Boqueria Market,0.6847443935817916,0.6,0.7037189304812833,0.8459893048128342,0.513973561486366,1
169,personalized,4,4,P041,Horta Market,0.6841202657000195,0.6,0.706550303030303,0.8303030303030303,0.4822499297274687,0
169,personalized,4,5,P023,Les Corts Market,0.6836853309794118,0.6,0.7037018181818182,0.7818181818181819,0.5035369461577529,0
126,personalized,4,1,P049,Fabra i Coats,0.7388126160971297,0.6,0.7370214462809918,0.8082644628099174,0.7549331444423713,1
126,personalized,4,2,P033,Placa del Sol,0.7322400339670997,0.6,0.7371732983682984,0.7836829836829837,0.6878406543563106,0
126,personalized,4,3,P045,Nou Barris Technology Park,0.7295823697207239,0.6,0.730220974025974,0.7402597402597403,0.7238349309734731,0
126,personalized,4,4,P024,Can Deu Civic Centre,0.7098988470354503,0.6,0.7252696464646464,0.6646464646464647,0.5715616521726842,0
126,personalized,4,5,P048,Ateneu Popular 9 Barris,0.6738236414858079,0.6,0.6754875217634027,0.9326599326599326,0.6588487189874548,0
27,personalized,4,1,P057,Encants Market,0.5656152672880036,0.2,0.531779393939394,0.8393939393939394,0.8701381274254898,0
27,personalized,4,2,P034,Abaceria Market,0.5563191672792227,0.2,0.5237975757575758,0.7575757575757576,0.8490134909740452,0
27,personalized,4,3,P009,La Boqueria Market,0.5493005949998521,0.2,0.5284963279857398,0.8445632798573975,0.7365389981268632,0
27,personalized,4,4,P004,Sant Antoni Market,0.5458610284275652,0.2,0.5301250216450216,0.8164502164502164,0.687485089470458,0
27,personalized,4,5,P041,Horta Market,0.5454137780440271,0.2,0.5309315824915826,0.8249158249158249,0.6757535380160283,1
138,personalized,4,1,P052,La Pegaso Park,0.9244254706304642,1.0,0.970126595365419,0.8830659536541889,0.5131153480158717,0
138,personalized,4,2,P055,Ciutadella Park,0.9168119936614187,1.0,0.9729311111111112,0.9111111111111111,0.4117399366141856,1
138,personalized,4,3,P005,Palau Robert Gardens,0.8907131785326721,1.0,0.9575775757575758,0.7575757575757576,0.28893360350853814,0
138,personalized,4,4,P021,Pedralbes Gardens,0.884269485899203,1.0,0.9696987878787879,0.8787878787878788,0.11540576808293805,0
138,personalized,4,5,P040,Guinardo Park,0.8826397129820929,1.0,0.9348529966329967,0.9663299663299664,0.4127201601239579,0
148,personalized,4,1,P022,Ceramics Museum,0.6753428805256797,0.6,0.7065920637408569,0.8787878787878788,0.3941002315890838,0
148,personalized,4,2,P056,Design Museum of Barcelona,0.6727669579426465,0.6,0.7135382845698364,0.9353535353535354,0.3058250182979372,0
148,personalized,4,3,P027,CosmoCaixa,0.662818757854356,0.6,0.7069726280041797,0.9696969696969697,0.2654339265059428,0
148,personalized,4,4,P018,Hostafrancs Market,0.5308734823717481,0.2,0.5055680303030303,0.823030303030303,0.7586225509902084,0
148,personalized,4,5,P004,Sant Antoni Market,0.5275588853812073,0.2,0.5051637012987014,0.812987012987013,0.7291155421237612,1
42,personalized,4,1,P053,Bon Pastor Museum Houses,0.746101528116067,0.6,0.7360546969696969,0.6896969696969697,0.8365230084333974,1
42,personalized,4,2,P058,Poblenou Cemetery,0.7360542847728215,0.6,0.7509233838383838,0.8383838383838385,0.6022323931827614,0
42,personalized,4,3,P006,Monumental Bullring,0.6969576651088524,0.6,0.7046457256204302,0.8976430976430977,0.6277651205046516,0
42,personalized,4,4,P036,Refugi Antiaeri Placa del Diamant,0.6829416843293364,0.6,0.689522609473672,0.6914600550964187,0.6237133580303158,0
42,personalized,4,5,P013,Montjuic Castle,0.6732064253015985,0.6,0.6990418121265166,0.9627039627039627,0.4406879438773351,0
30,personalized,4,1,P028,Collserola Nature Park,0.879586849457241,1.0,0.9182536868686869,0.9686868686868687,0.5315853127542269,0
30,personalized,4,2,P050,Sant Andreu Market,0.7318727229018166,0.6,0.7301616666666667,0.8666666666666667,0.7472722290181659,0
30,personalized,4,3,P009,La Boqueria Market,0.7288905509885635,0.6,0.7223235204991088,0.8402852049910874,0.7879938253936551,0
30,personalized,4,4,P046,Guineueta Market,0.7277923072964888,0.6,0.730155606060606,0.8606060606060606,0.7065226184194339,0
30,personalized,4,5,P034,Abaceria Market,0.7272545029595814,0.6,0.717244494949495,0.7494949494949494,0.8173445750503582,1
163,personalized,4,1,P030,Tamarita Gardens,0.9146616209998327,1.0,0.958944393939394,0.7793939393939394,0.5161166645437811,0
163,personalized,4,2,P055,Ciutadella Park,0.9036109143443868,1.0,0.9781520707070708,0.9070707070707071,0.23274050708022997,1
163,personalized,4,3,P043,Parc Central de Nou Barris,0.8949873158890368,1.0,0.9758876446280993,0.9008264462809917,0.16688435723747413,0
163,personalized,4,4,P059,Diagonal Mar Park,0.8930592586264756,1.0,0.979465202020202,0.9202020202020202,0.11540576808293805,0
