strategy,slot,poi_id,poi_name,district,lat,lon,nominal_capacity,capacity,occupancy,load_ratio
sustainability,3,P005,Palau Robert Gardens,Eixample,41.3975,2.1598,650,357.50000000000006,152,0.42517482517482513
sustainability,3,P006,Monumental Bullring,Eixample,41.4005,2.1807,450,247.50000000000003,24,0.09696969696969696
sustainability,3,P007,Barcelona Cathedral,Ciutat Vella,41.3839,2.1762,650,357.50000000000006,14,0.03916083916083916
sustainability,3,P008,Picasso Museum,Ciutat Vella,41.3853,2.1809,500,275.0,3,0.01090909090909091
sustainability,3,P009,La Boqueria Market,Ciutat Vella,41.3817,2.1716,850,467.50000000000006,27,0.05775401069518716
sustainability,3,P010,Santa Maria del Mar,Ciutat Vella,41.3839,2.1821,550,302.5,75,0.24793388429752067
sustainability,3,P011,Maritime Museum,Ciutat Vella,41.3763,2.1752,600,330.0,54,0.16363636363636364
sustainability,3,P012,Barceloneta Beach,Ciutat Vella,41.3784,2.1925,1400,770.0000000000001,164,0.21298701298701295
sustainability,3,P013,Montjuic Castle,Sants-Montjuic,41.3634,2.1662,650,357.50000000000006,25,0.06993006993006992
sustainability,3,P014,MNAC,Sants-Montjuic,41.3686,2.1536,700,385.00000000000006,23,0.05974025974025973
sustainability,3,P015,Poble Espanyol,Sants-Montjuic,41.3693,2.1479,800,440.00000000000006,20,0.04545454545454545
sustainability,3,P016,Joan Miro Foundation,Sants-Montjuic,41.368,2.1597,500,275.0,7,0.025454545454545455
sustainability,3,P017,Montjuic Botanical Garden,Sants-Montjuic,41.3627,2.1592,650,357.50000000000006,74,0.20699300699300696
sustainability,3,P018,Hostafrancs Market,Sants-Montjuic,41.3752,2.1437,500,275.0,187,0.68
sustainability,3,P019,Camp Nou Experience,Les Corts,41.3809,2.1228,1000,550.0,8,0.014545454545454545
sustainability,3,P020,Pedralbes Monastery,Les Corts,41.3951,2.112,400,220.00000000000003,50,0.22727272727272724
sustainability,3,P021,Pedralbes Gardens,Les Corts,41.3881,2.1176,750,412.50000000000006,52,0.12606060606060604
sustainability,3,P022,Ceramics Museum,Les Corts,41.3882,2.1174,300,165.0,31,0.18787878787878787
sustainability,3,P023,Les Corts Market,Les Corts,41.3861,2.1355,500,275.0,94,0.3418181818181818
sustainability,3,P024,Can Deu Civic Centre,Les Corts,41.3883,2.1343,300,165.0,100,0.6060606060606061
sustainability,3,P025,Tibidabo,Sarria-Sant Gervasi,41.4225,2.1186,900,495.00000000000006,4,0.008080808080808079
sustainability,3,P026,Sagrat Cor Tibidabo,Sarria-Sant Gervasi,41.422,2.1185,500,275.0,24,0.08727272727272728
sustainability,3,P027,CosmoCaixa,Sarria-Sant Gervasi,41.4132,2.131,800,440.00000000000006,58,0.1318181818181818
sustainability,3,P028,Collserola Nature Park,Sarria-Sant Gervasi,41.4194,2.099,1200,660.0,59,0.0893939393939394
sustainability,3,P029,Sarria Market,Sarria-Sant Gervasi,41.4007,2.1195,450,247.50000000000003,110,0.4444444444444444
sustainability,3,P030,Tamarita Gardens,Sarria-Sant Gervasi,41.4093,2.132,500,275.0,78,0.28363636363636363
sustainability,3,P031,Park Guell,Gracia,41.4145,2.1527,1100,605.0,0,0.0
sustainability,3,P032,Casa Vicens,Gracia,41.4035,2.1506,350,192.50000000000003,11,0.057142857142857134
sustainability,3,P033,Placa del Sol,Gracia,41.4013,2.157,650,357.50000000000006,120,0.3356643356643356
sustainability,3,P034,Abaceria Market,Gracia,41.4036,2.1587,450,247.50000000000003,101,0.40808080808080804
sustainability,3,P035,Park de la Creueta del Coll,Gracia,41.4187,2.147,800,440.00000000000006,55,0.12499999999999999
sustainability,3,P036,Refugi Antiaeri Placa del Diamant,Gracia,41.4046,2.1566,220,121.00000000000001,47,0.38842975206611563
sustainability,3,P037,Hospital de Sant Pau,Horta-Guinardo,41.4117,2.1744,600,330.0,19,0.05757575757575758
sustainability,3,P038,Labyrinth Park of Horta,Horta-Guinardo,41.4397,2.147,700,385.00000000000006,26,0.06753246753246753
sustainability,3,P039,Bunkers del Carmel,Horta-Guinardo,41.4193,2.1618,450,247.50000000000003,27,0.10909090909090907
sustainability,3,P040,Guinardo Park,Horta-Guinardo,41.4183,2.1748,900,495.00000000000006,64,0.12929292929292927
sustainability,3,P041,Horta Market,Horta-Guinardo,41.4298,2.1605,450,247.50000000000003,106,0.4282828282828282
sustainability,3,P042,Masia Can Fargas,Horta-Guinardo,41.4256,2.1657,300,165.0,93,0.5636363636363636
sustainability,3,P043,Parc Central de Nou Barris,Nou Barris,41.438,2.1719,1100,605.0,71,0.11735537190082644
sustainability,3,P044,Castell de Torre Baro,Nou Barris,41.4588,2.1767,300,165.0,30,0.18181818181818182
sustainability,3,P045,Nou Barris Technology Park,Nou Barris,41.435,2.1785,350,192.50000000000003,60,0.3116883116883116
sustainability,3,P046,Guineueta Market,Nou Barris,41.4392,2.1691,400,220.00000000000003,68,0.309090909090909
sustainability,3,P047,Casa de l'Aigua,Nou Barris,41.4506,2.1858,300,165.0,72,0.43636363636363634
sustainability,3,P048,Ateneu Popular 9 Barris,Nou Barris,41.4459,2.175,450,247.50000000000003,32,0.12929292929292927
sustainability,3,P049,Fabra i Coats,Sant Andreu,41.4354,2.1894,550,302.5,89,0.29421487603305785
sustainability,3,P050,Sant Andreu Market,Sant Andreu,41.4358,2.1898,500,275.0,53,0.19272727272727272
sustainability,3,P051,Church of Sant Andreu de Palomar,Sant Andreu,41.4361,2.19,350,192.50000000000003,50,0.2597402597402597
sustainability,3,P052,La Pegaso Park,Sant Andreu,41.4264,2.1911,850,467.50000000000006,22,0.04705882352941176
sustainability,3,P053,Bon Pastor Museum Houses,Sant Andreu,41.437,2.204,250,137.5,71,0.5163636363636364
sustainability,3,P054,Trinitat Vella Community Centre,Sant Andreu,41.4504,2.1925,300,165.0,46,0.2787878787878788
sustainability,3,P055,Ciutadella Park,Sant Marti,41.3881,2.1875,1500,825.0000000000001,32,0.03878787878787878
sustainability,3,P056,Design Museum of Barcelona,Sant Marti,41.4024,2.1882,600,330.0,30,0.09090909090909091
sustainability,3,P057,Encants Market,Sant Marti,41.4044,2.1877,800,440.00000000000006,91,0.2068181818181818
sustainability,3,P058,Poblenou Cemetery,Sant Marti,41.3977,2.2045,450,247.50000000000003,57,0.2303030303030303
sustainability,3,P059,Diagonal Mar Park,Sant Marti,41.4116,2.2163,1200,660.0,51,0.07727272727272727
sustainability,3,P060,Palo Alto Barcelona,Sant Marti,41.4092,2.2098,500,275.0,72,0.26181818181818184
sustainability,4,P001,Sagrada Familia,Eixample,41.4036,2.1744,900,495.00000000000006,1,0.0020202020202020198
sustainability,4,P002,Casa Batllo,Eixample,41.3917,2.1649,500,275.0,0,0.0
sustainability,4,P003,La Pedrera,Eixample,41.3954,2.1619,550,302.5,7,0.023140495867768594
sustainability,4,P004,Sant Antoni Market,Eixample,41.3789,2.16,700,385.00000000000006,151,0.39220779220779217
sustainability,4,P005,Palau Robert Gardens,Eixample,41.3975,2.1598,650,357.50000000000006,151,0.42237762237762233
sustainability,4,P006,Monumental Bullring,Eixample,41.4005,2.1807,450,247.50000000000003,23,0.09292929292929292
sustainability,4,P007,Barcelona Cathedral,Ciutat Vella,41.3839,2.1762,650,357.50000000000006,11,0.030769230769230764
sustainability,4,P008,Picasso Museum,Ciutat Vella,41.3853,2.1809,500,275.0,2,0.007272727272727273
sustainability,4,P009,La Boqueria Market,Ciutat Vella,41.3817,2.1716,850,467.50000000000006,31,0.06631016042780748
sustainability,4,P010,Santa Maria del Mar,Ciutat Vella,41.3839,2.1821,550,302.5,62,0.2049586776859504
sustainability,4,P011,Maritime Museum,Ciutat Vella,41.3763,2.1752,600,330.0,56,0.1696969696969697
sustainability,4,P012,Barceloneta Beach,Ciutat Vella,41.3784,2.1925,1400,770.0000000000001,171,0.22207792207792204
sustainability,4,P013,Montjuic Castle,Sants-Montjuic,41.3634,2.1662,650,357.50000000000006,23,0.06433566433566433
sustainability,4,P014,MNAC,Sants-Montjuic,41.3686,2.1536,700,385.00000000000006,24,0.06233766233766233
sustainability,4,P015,Poble Espanyol,Sants-Montjuic,41.3693,2.1479,800,440.00000000000006,16,0.03636363636363636
sustainability,4,P016,Joan Miro Foundation,Sants-Montjuic,41.368,2.1597,500,275.0,6,0.02181818181818182
sustainability,4,P017,Montjuic Botanical Garden,Sants-Montjuic,41.3627,2.1592,650,357.50000000000006,83,0.23216783216783213
sustainability,4,P018,Hostafrancs Market,Sants-Montjuic,41.3752,2.1437,500,275.0,181,0.6581818181818182
sustainability,4,P019,Camp Nou Experience,Les Corts,41.3809,2.1228,1000,550.0,11,0.02
sustainability,4,P020,Pedralbes Monastery,Les Corts,41.3951,2.112,400,220.00000000000003,43,0.19545454545454544
sustainability,4,P021,Pedralbes Gardens,Les Corts,41.3881,2.1176,750,412.50000000000006,54,0.1309090909090909
sustainability,4,P022,Ceramics Museum,Les Corts,41.3882,2.1174,300,165.0,40,0.24242424242424243
sustainability,4,P023,Les Corts Market,Les Corts,41.3861,2.1355,500,275.0,86,0.31272727272727274
sustainability,4,P024,Can Deu Civic Centre,Les Corts,41.3883,2.1343,300,165.0,100,0.6060606060606061
sustainability,4,P025,Tibidabo,Sarria-Sant Gervasi,41.4225,2.1186,900,495.00000000000006,2,0.0040404040404040395
sustainability,4,P026,Sagrat Cor Tibidabo,Sarria-Sant Gervasi,41.422,2.1185,500,275.0,22,0.08
sustainability,4,P027,CosmoCaixa,Sarria-Sant Gervasi,41.4132,2.131,800,440.00000000000006,63,0.14318181818181816
sustainability,4,P028,Collserola Nature Park,Sarria-Sant Gervasi,41.4194,2.099,1200,660.0,50,0.07575757575757576
sustainability,4,P029,Sarria Market,Sarria-Sant Gervasi,41.4007,2.1195,450,247.50000000000003,108,0.4363636363636363
sustainability,4,P030,Tamarita Gardens,Sarria-Sant Gervasi,41.4093,2.132,500,275.0,87,0.31636363636363635
sustainability,4,P031,Park Guell,Gracia,41.4145,2.1527,1100,605.0,0,0.0
sustainability,4,P032,Casa Vicens,Gracia,41.4035,2.1506,350,192.50000000000003,12,0.06233766233766233
sustainability,4,P033,Placa del Sol,Gracia,41.4013,2.157,650,357.50000000000006,119,0.3328671328671328
sustainability,4,P034,Abaceria Market,Gracia,41.4036,2.1587,450,247.50000000000003,107,0.4323232323232323
sustainability,4,P035,Park de la Creueta del Coll,Gracia,41.4187,2.147,800,440.00000000000006,53,0.12045454545454544
sustainability,4,P036,Refugi Antiaeri Placa del Diamant,Gracia,41.4046,2.1566,220,121.00000000000001,42,0.3471074380165289
sustainability,4,P037,Hospital de Sant Pau,Horta-Guinardo,41.4117,2.1744,600,330.0,26,0.07878787878787878
sustainability,4,P038,Labyrinth Park of Horta,Horta-Guinardo,41.4397,2.147,700,385.00000000000006,17,0.04415584415584415
sustainability,4,P039,Bunkers del Carmel,Horta-Guinardo,41.4193,2.1618,450,247.50000000000003,42,0.16969696969696968
sustainability,4,P040,Guinardo Park,Horta-Guinardo,41.4183,2.1748,900,495.00000000000006,59,0.11919191919191918
sustainability,4,P041,Horta Market,Horta-Guinardo,41.4298,2.1605,450,247.50000000000003,101,0.40808080808080804
sustainability,4,P042,Masia Can Fargas,Horta-Guinardo,41.4256,2.1657,300,165.0,89,0.5393939393939394
sustainability,4,P043,Parc Central de Nou Barris,Nou Barris,41.438,2.1719,1100,605.0,78,0.12892561983471074
sustainability,4,P044,Castell de Torre Baro,Nou Barris,41.4588,2.1767,300,165.0,34,0.20606060606060606
sustainability,4,P045,Nou Barris Technology Park,Nou Barris,41.435,2.1785,350,192.50000000000003,58,0.30129870129870123
sustainability,4,P046,Guineueta Market,Nou Barris,41.4392,2.1691,400,220.00000000000003,63,0.2863636363636363
sustainability,4,P047,Casa de l'Aigua,Nou Barris,41.4506,2.1858,300,165.0,69,0.41818181818181815
sustainability,4,P048,Ateneu Popular 9 Barris,Nou Barris,41.4459,2.175,450,247.50000000000003,31,0.12525252525252523
sustainability,4,P049,Fabra i Coats,Sant Andreu,41.4354,2.1894,550,302.5,97,0.32066115702479336
sustainability,4,P050,Sant Andreu Market,Sant Andreu,41.4358,2.1898,500,275.0,41,0.14909090909090908
sustainability,4,P051,Church of Sant Andreu de Palomar,Sant Andreu,41.4361,2.19,350,192.50000000000003,57,0.29610389610389604
sustainability,4,P052,La Pegaso Park,Sant Andreu,41.4264,2.1911,850,467.50000000000006,25,0.053475935828877
sustainability,4,P053,Bon Pastor Museum Houses,Sant Andreu,41.437,2.204,250,137.5,66,0.48
sustainability,4,P054,Trinitat Vella Community Centre,Sant Andreu,41.4504,2.1925,300,165.0,48,0.2909090909090909
sustainability,4,P055,Ciutadella Park,Sant Marti,41.3881,2.1875,1500,825.0000000000001,42,0.050909090909090904
sustainability,4,P056,Design Museum of Barcelona,Sant Marti,41.4024,2.1882,600,330.0,34,0.10303030303030303
sustainability,4,P057,Encants Market,Sant Marti,41.4044,2.1877,800,440.00000000000006,81,0.18409090909090906
sustainability,4,P058,Poblenou Cemetery,Sant Marti,41.3977,2.2045,450,247.50000000000003,51,0.20606060606060603
sustainability,4,P059,Diagonal Mar Park,Sant Marti,41.4116,2.2163,1200,660.0,56,0.08484848484848485
sustainability,4,P060,Palo Alto Barcelona,Sant Marti,41.4092,2.2098,500,275.0,70,0.2545454545454545
sustainability,5,P001,Sagrada Familia,Eixample,41.4036,2.1744,900,495.00000000000006,0,0.0
sustainability,5,P002,Casa Batllo,Eixample,41.3917,2.1649,500,275.0,0,0.0
sustainability,5,P003,La Pedrera,Eixample,41.3954,2.1619,550,302.5,2,0.006611570247933884
sustainability,5,P004,Sant Antoni Market,Eixample,41.3789,2.16,700,385.00000000000006,154,0.39999999999999997
sustainability,5,P005,Palau Robert Gardens,Eixample,41.3975,2.1598,650,357.50000000000006,160,0.4475524475524475
sustainability,5,P006,Monumental Bullring,Eixample,41.4005,2.1807,450,247.50000000000003,20,0.0808080808080808
sustainability,5,P007,Barcelona Cathedral,Ciutat Vella,41.3839,2.1762,650,357.50000000000006,15,0.04195804195804195
sustainability,5,P008,Picasso Museum,Ciutat Vella,41.3853,2.1809,500,275.0,4,0.014545454545454545
sustainability,5,P009,La Boqueria Market,Ciutat Vella,41.3817,2.1716,850,467.50000000000006,45,0.09625668449197859
sustainability,5,P010,Santa Maria del Mar,Ciutat Vella,41.3839,2.1821,550,302.5,69,0.228099173553719
sustainability,5,P011,Maritime Museum,Ciutat Vella,41.3763,2.1752,600,330.0,52,0.15757575757575756
sustainability,5,P012,Barceloneta Beach,Ciutat Vella,41.3784,2.1925,1400,770.0000000000001,149,0.1935064935064935
sustainability,5,P013,Montjuic Castle,Sants-Montjuic,41.3634,2.1662,650,357.50000000000006,27,0.07552447552447551
sustainability,5,P014,MNAC,Sants-Montjuic,41.3686,2.1536,700,385.00000000000006,22,0.057142857142857134
sustainability,5,P015,Poble Espanyol,Sants-Montjuic,41.3693,2.1479,800,440.00000000000006,19,0.043181818181818175
sustainability,5,P016,Joan Miro Foundation,Sants-Montjuic,41.368,2.1597,500,275.0,5,0.01818181818181818
sustainability,5,P017,Montjuic Botanical Garden,Sants-Montjuic,41.3627,2.1592,650,357.50000000000006,76,0.21258741258741257
sustainability,5,P018,Hostafrancs Market,Sants-Montjuic,41.3752,2.1437,500,275.0,185,0.6727272727272727
sustainability,5,P019,Camp Nou Experience,Les Corts,41.3809,2.1228,1000,550.0,9,0.016363636363636365
sustainability,5,P020,Pedralbes Monastery,Les Corts,41.3951,2.112,400,220.00000000000003,44,0.19999999999999998
sustainability,5,P021,Pedralbes Gardens,Les Corts,41.3881,2.1176,750,412.50000000000006,53,0.12848484848484848
sustainability,5,P022,Ceramics Museum,Les Corts,41.3882,2.1174,300,165.0,31,0.18787878787878787
sustainability,5,P023,Les Corts Market,Les Corts,41.3861,2.1355,500,275.0,96,0.3490909090909091
sustainability,5,P024,Can Deu Civic Centre,Les Corts,41.3883,2.1343,300,165.0,99,0.6
sustainability,5,P025,Tibidabo,Sarria-Sant Gervasi,41.4225,2.1186,900,495.00000000000006,3,0.00606060606060606
sustainability,5,P026,Sagrat Cor Tibidabo,Sarria-Sant Gervasi,41.422,2.1185,500,275.0,30,0.10909090909090909
sustainability,5,P027,CosmoCaixa,Sarria-Sant Gervasi,41.4132,2.131,800,440.00000000000006,52,0.11818181818181817
sustainability,5,P028,Collserola Nature Park,Sarria-Sant Gervasi,41.4194,2.099,1200,660.0,51,0.07727272727272727
sustainability,5,P029,Sarria Market,Sarria-Sant Gervasi,41.4007,2.1195,450,247.50000000000003,108,0.4363636363636363
sustainability,5,P030,Tamarita Gardens,Sarria-Sant Gervasi,41.4093,2.132,500,275.0,94,0.3418181818181818
sustainability,5,P031,Park Guell,Gracia,41.4145,2.1527,1100,605.0,0,0.0
sustainability,5,P032,Casa Vicens,Gracia,41.4035,2.1506,350,192.50000000000003,3,0.015584415584415583
sustainability,5,P033,Placa del Sol,Gracia,41.4013,2.157,650,357.50000000000006,126,0.3524475524475524
sustainability,5,P034,Abaceria Market,Gracia,41.4036,2.1587,450,247.50000000000003,100,0.404040404040404
sustainability,5,P035,Park de la Creueta del Coll,Gracia,41.4187,2.147,800,440.00000000000006,60,0.13636363636363635
sustainability,5,P036,Refugi Antiaeri Placa del Diamant,Gracia,41.4046,2.1566,220,121.00000000000001,45,0.371900826446281
sustainability,5,P037,Hospital de Sant Pau,Horta-Guinardo,41.4117,2.1744,600,330.0,20,0.06060606060606061
sustainability,5,P038,Labyrinth Park of Horta,Horta-Guinardo,41.4397,2.147,700,385.00000000000006,25,0.06493506493506493
sustainability,5,P039,Bunkers del Carmel,Horta-Guinardo,41.4193,2.1618,450,247.50000000000003,33,0.13333333333333333
sustainability,5,P040,Guinardo Park,Horta-Guinardo,41.4183,2.1748,900,495.00000000000006,64,0.12929292929292927
sustainability,5,P041,Horta Market,Horta-Guinardo,41.4298,2.1605,450,247.50000000000003,102,0.41212121212121205
sustainability,5,P042,Masia Can Fargas,Horta-Guinardo,41.4256,2.1657,300,165.0,90,0.5454545454545454
sustainability,5,P043,Parc Central de Nou Barris,Nou Barris,41.438,2.1719,1100,605.0,78,0.12892561983471074
sustainability,5,P044,Castell de Torre Baro,Nou Barris,41.4588,2.1767,300,165.0,29,0.17575757575757575
sustainability,5,P045,Nou Barris Technology Park,Nou Barris,41.435,2.1785,350,192.50000000000003,56,0.29090909090909084
sustainability,5,P046,Guineueta Market,Nou Barris,41.4392,2.1691,400,220.00000000000003,67,0.3045454545454545
sustainability,5,P047,Casa de l'Aigua,Nou Barris,41.4506,2.1858,300,165.0,64,0.3878787878787879
sustainability,5,P048,Ateneu Popular 9 Barris,Nou Barris,41.4459,2.175,450,247.50000000000003,40,0.1616161616161616
sustainability,5,P049,Fabra i Coats,Sant Andreu,41.4354,2.1894,550,302.5,93,0.3074380165289256
sustainability,5,P050,Sant Andreu Market,Sant Andreu,41.4358,2.1898,500,275.0,42,0.15272727272727274
sustainability,5,P051,Church of Sant Andreu de Palomar,Sant Andreu,41.4361,2.19,350,192.50000000000003,59,0.30649350649350643
sustainability,5,P052,La Pegaso Park,Sant Andreu,41.4264,2.1911,850,467.50000000000006,26,0.05561497326203208
sustainability,5,P053,Bon Pastor Museum Houses,Sant Andreu,41.437,2.204,250,137.5,68,0.49454545454545457
sustainability,5,P054,Trinitat Vella Community Centre,Sant Andreu,41.4504,2.1925,300,165.0,48,0.2909090909090909
sustainability,5,P055,Ciutadella Park,Sant Marti,41.3881,2.1875,1500,825.0000000000001,40,0.04848484848484848
sustainability,5,P056,Design Museum of Barcelona,Sant Marti,41.4024,2.1882,600,330.0,22,0.06666666666666667
sustainability,5,P057,Encants Market,Sant Marti,41.4044,2.1877,800,440.00000000000006,89,0.20227272727272724
sustainability,5,P058,Poblenou Cemetery,Sant Marti,41.3977,2.2045,450,247.50000000000003,52,0.21010101010101007
sustainability,5,P059,Diagonal Mar Park,Sant Marti,41.4116,2.2163,1200,660.0,60,0.09090909090909091
sustainability,5,P060,Palo Alto Barcelona,Sant Marti,41.4092,2.2098,500,275.0,72,0.26181818181818184
